store_name	code	product_ean	location
Qadirpur Ran	PK	7008421616780	Asia/Karachi
Independence	US	9938003732615	America/Chicago
Charlottenburg-Nord	DE	6370632820258	Europe/Berlin
Myawadi	MM	2366524026697	Asia/Yangon
Split	HR	7509257206522	Europe/Zagreb
Pilkhua	IN	4863587656703	Asia/Kolkata
Kundla	IN	4812379171122	Asia/Kolkata
Smolyan	BG	0077865596047	Europe/Sofia
Vernon	CA	0557306004275	America/Vancouver
Astara	AZ	2464930469029	Asia/Baku
Gariadhar	IN	7624202769126	Asia/Kolkata
Bhuban	IN	3560563818278	Asia/Kolkata
Socorro	CO	8786393515308	America/Bogota
Yingkou	CN	3549316975239	Asia/Shanghai
Isfahan	IR	6458280588475	Asia/Tehran
Debre Tabor	ET	0480927126975	Africa/Addis_Ababa
Sassari	IT	7848225031620	Europe/Rome
Memmingen	DE	7894808241955	Europe/Berlin
Ksar Chellala	DZ	6580038168926	Africa/Algiers
Yamada	JP	6435124633027	Asia/Tokyo
Sun City Center	US	8114730128124	America/New_York
Kireyevsk	RU	7600470052214	Europe/Moscow
Pucheng	CN	5960991564729	Asia/Shanghai
Stupino	RU	5757654858413	Europe/Moscow
Mirriah	NE	4009554236220	Africa/Niamey
Gernika-Lumo	ES	9320654332755	Europe/Madrid
Curitiba	BR	4420709108337	America/Sao_Paulo
Kenda	IN	7040033380215	Asia/Kolkata
Gero	JP	7953060570217	Asia/Tokyo
Cuenca	EC	4960449483580	America/Guayaquil
Charlottetown	CA	4695567267889	America/Halifax
Lal Bahadur Nagar	IN	2852010738170	Asia/Kolkata
Carlsbad	US	6397005689960	America/Denver
Nutley	US	9340270966271	America/New_York
Lodwar	KE	2964904628488	Africa/Nairobi
Yao	JP	4661422688366	Asia/Tokyo
Kasangulu	CD	7109199879435	Africa/Kinshasa
Altamira	BR	0114097675703	America/Santarem
Chiavari	IT	9793622772134	Europe/Rome
Harrisburg	US	4511566558523	America/New_York
Mongo	TD	4091725488132	Africa/Ndjamena
Elamanchili	IN	3683584874525	Asia/Kolkata
Oaxaca	MX	6885003387044	America/Mexico_City
Calauan	PH	5367306768115	Asia/Manila
Kearns	US	6397387502925	America/Denver
Bhit Shah	PK	0032975455066	Asia/Karachi
Changzhi	CN	8924876840787	Asia/Shanghai
Silvan	TR	2285598200690	Europe/Istanbul
Rio Real	BR	1549531613673	America/Bahia
Villabate	IT	0793842136586	Europe/Rome
Al Jubayl	SA	3529960291916	Asia/Riyadh
Temse	BE	1927581216691	Europe/Brussels
Zhuangyuan	CN	6739570733851	Asia/Shanghai
Riverbank	US	2185580101540	America/Los_Angeles
Albstadt	DE	9630298091520	Europe/Berlin
Oktyabr’skiy	RU	0599355715177	Asia/Yekaterinburg
Qadirpur Ran	PK	0166014451495	Asia/Karachi
Soure	BR	0230790649473	America/Belem
Lagos	NG	0659795076785	Africa/Lagos
Montana	BG	7071376286872	Europe/Sofia
Toyokawa	JP	1289111499876	Asia/Tokyo
Sirsi	IN	8350136402769	Asia/Kolkata
Pleasant Prairie	US	9030253712871	America/Chicago
Contla	MX	8769718822077	America/Mexico_City
Jocotepec	MX	1355950937104	America/Mexico_City
Sillanwali	PK	1455582154570	Asia/Karachi
San Jose	PH	5140640448413	Asia/Manila
Westbury	GB	0591431478136	Europe/London
Saraj	MK	6473188006241	Europe/Skopje
Roseto degli Abruzzi	IT	1746825137949	Europe/Rome
Pujali	IN	6779771925976	Asia/Kolkata
Port Richmond	US	8230399555436	America/New_York
Valinhos	BR	9093822317051	America/Sao_Paulo
Kingston upon Hull	GB	6469702942096	Europe/London
Jhol	PK	1913817321932	Asia/Karachi
Rueil-Malmaison	FR	1065914713179	Europe/Paris
Jalal-Abad	KG	0393082783689	Asia/Bishkek
Misterbianco	IT	3236744942833	Europe/Rome
Haicheng	CN	4007518712865	Asia/Shanghai
Dublin	US	8641212705141	America/New_York
Liberia	CR	0198024994594	America/Costa_Rica
Varadero	CU	0046269296150	America/Havana
Milledgeville	US	0858071134632	America/New_York
Morningside Heights	US	1475833377596	America/New_York
Hardenberg	NL	4625434244446	Europe/Amsterdam
Yauco	PR	1862275781232	America/Puerto_Rico
Davangere	IN	0008928314407	Asia/Kolkata
Gingee	IN	5707421885609	Asia/Kolkata
Danjiangkou	CN	9498444517467	Asia/Shanghai
Narva	EE	1774809553065	Europe/Tallinn
Zhukovka	RU	1875507881686	Europe/Moscow
Barinas	VE	9398129728471	America/Caracas
Tebingtinggi	ID	5618786728831	Asia/Jakarta
Kearns	US	7454381746201	America/Denver
Nova Xavantina	BR	7612035851934	America/Cuiaba
Timaru	NZ	4692211505786	Pacific/Auckland
Lino Lakes	US	7130730616363	America/Chicago
Ferrol	ES	0740348413598	Europe/Madrid
Thomasville	US	6212983839803	America/New_York
Westchester	US	4413114411208	America/Chicago
Valence	FR	0818491790207	Europe/Paris
Zeist	NL	1830274313303	Europe/Amsterdam
Falconara Marittima	IT	6149993670051	Europe/Rome
Boo	SE	0923984163236	Europe/Stockholm
Canavieiras	BR	6489169465969	America/Bahia
Shaowu	CN	7026495183465	Asia/Shanghai
Ventimiglia	IT	2652955923699	Europe/Rome
Lodwar	KE	9667647291911	Africa/Nairobi
Same	TZ	9493079783478	Africa/Dar_es_Salaam
Pune	IN	1606836230414	Asia/Kolkata
Rolla	US	4146825729927	America/Chicago
Cheraga	DZ	6909296826766	Africa/Algiers
Kent	US	9980384979745	America/Los_Angeles
Pottstown	US	1298769133469	America/New_York
Puertollano	ES	7139616981281	Europe/Madrid
Catania	IT	3209492493285	Europe/Rome
Paoy Paet	KH	3862524881414	Asia/Phnom_Penh
Nakhon Pathom	TH	6499444508083	Asia/Bangkok
Maxixe	MZ	0605593213976	Africa/Maputo
Naro-Fominsk	RU	4938802992383	Europe/Moscow
Alipur	PK	5466218919452	Asia/Karachi
Andes	CO	7827078576755	America/Bogota
Kidodi	TZ	4592538181734	Africa/Dar_es_Salaam
San Lorenzo Acopilco	MX	1824950854952	America/Mexico_City
Surbiton	GB	4981868457297	Europe/London
New Canaan	US	1504508797091	America/New_York
Suzaka	JP	4374853549310	Asia/Tokyo
Culemborg	NL	2070743695496	Europe/Amsterdam
Manikchari	BD	8967777585920	Asia/Dhaka
Tonga	CM	5881257023203	Africa/Douala
Shimotoda	JP	2867464000223	Asia/Tokyo
el Camp de l'Arpa del Clot	ES	9819903208786	Europe/Madrid
Bachhraon	IN	3808939789426	Asia/Kolkata
Dorval	CA	3955139028166	America/Toronto
Pujali	IN	9908033779164	Asia/Kolkata
Kachkanar	RU	8881894302836	Asia/Yekaterinburg
Argungu	NG	4979155996277	Africa/Lagos
Muritiba	BR	9005244116594	America/Bahia
Hutchinson	US	3066578570335	America/Chicago
Perth	AU	4828931319406	Australia/Perth
Imbituba	BR	8269498555122	America/Sao_Paulo
Keizer	US	8048653582377	America/Los_Angeles
Vitebsk	BY	8479076100440	Europe/Minsk
Goyang-si	KR	0291917092251	Asia/Seoul
'Ali Sabieh	DJ	0908100668727	Africa/Djibouti
Rueil-Malmaison	FR	8993637841790	Europe/Paris
Laguna Niguel	US	1856230049116	America/Los_Angeles
Zhoushan	CN	6242200707967	Asia/Shanghai
Francavilla Fontana	IT	8735093277818	Europe/Rome
Taunton	US	6010884751138	America/New_York
Selby	GB	7935223591611	Europe/London
Gudermes	RU	5668437713211	Europe/Moscow
Gernika-Lumo	ES	2347204444352	Europe/Madrid
Amposta	ES	3490009980323	Europe/Madrid
Qadirpur Ran	PK	7311097074243	Asia/Karachi
Lons-le-Saunier	FR	1950778846944	Europe/Paris
Manaoag	PH	0552728430619	Asia/Manila
Yunguyo	PE	8676537002699	America/Lima
Peabody	US	1714706276728	America/New_York
Barneveld	NL	9146262172077	Europe/Amsterdam
Porterville	US	3669505643852	America/Los_Angeles
Canavieiras	BR	8073164603068	America/Bahia
Neuburg an der Donau	DE	7558861005151	Europe/Berlin
Sungurlu	TR	3806287419491	Europe/Istanbul
Diwek	ID	4040818770975	Asia/Jakarta
Valletta	MT	1838355950669	Europe/Malta
Valletta	MT	6313306492689	Europe/Malta
Fairview Heights	US	8968806100572	America/Chicago
Bad Honnef	DE	2850995074702	Europe/Berlin
Fujioka	JP	1626560912547	Asia/Tokyo
Abilene	US	4280655055983	America/Chicago
Patti	IN	8913045702506	Asia/Kolkata
Liaoyang	CN	4984125719657	Asia/Shanghai
Deoli	IN	5648858381985	Asia/Kolkata
Boo	SE	7548255376424	Europe/Stockholm
Teluk Intan	MY	9281064698483	Asia/Kuala_Lumpur
Brenham	US	9678458090945	America/Chicago
Oaxaca	MX	1513674102349	America/Mexico_City
Aguadilla	PR	6649000246281	America/Puerto_Rico
Yingkou	CN	4745605963157	Asia/Shanghai
Argungu	NG	8154778759089	Africa/Lagos
Tornio	FI	6157432696128	Europe/Helsinki
Nampa	US	2341428714819	America/Boise
Shagamu	NG	1729690140122	Africa/Lagos
Schiebroek	NL	4055583383039	Europe/Amsterdam
Thenia	DZ	2134239274586	Africa/Algiers
Jaworzno	PL	5786844445478	Europe/Warsaw
Namerikawa	JP	6426586379073	Asia/Tokyo
Evergreen Park	US	8580370529711	America/Chicago
Same	TZ	6550038668061	Africa/Dar_es_Salaam
Freetown	SL	9579290001031	Africa/Freetown
Albufeira	PT	0130301012935	Europe/Lisbon
Devizes	GB	0728092428051	Europe/London
Oulmes	MA	5819882323719	Africa/Casablanca
Gifhorn	DE	1029671930965	Europe/Berlin
Lagarto	BR	2290628528293	America/Maceio
Dongfeng	CN	4093753396663	Asia/Shanghai
Pingyi	CN	7791577028971	Asia/Shanghai
Lesosibirsk	RU	9599322604825	Asia/Krasnoyarsk
Naga	PH	0629498823474	Asia/Manila
Zaozhuang	CN	3060525051434	Asia/Shanghai
Boo	SE	7560883255506	Europe/Stockholm
Kyzylorda	KZ	1600150061655	Asia/Qyzylorda
Palm Desert	US	8220480703358	America/Los_Angeles
La Victoria	VE	0230534652141	America/Caracas
Somma Vesuviana	IT	4301435349860	Europe/Rome
Pune	IN	6710192732507	Asia/Kolkata
Bensheim	DE	3835921212662	Europe/Berlin
Beni	CD	9046776309702	Africa/Lubumbashi
Le Robert	MQ	7922704384114	America/Martinique
Vitebsk	BY	3972944078971	Europe/Minsk
Muncar	ID	4992901380205	Asia/Jakarta
Norwalk	US	0096197041469	America/New_York
Newbury	GB	8502909036194	Europe/London
Fitchburg	US	3271465400965	America/New_York
el Camp de l'Arpa del Clot	ES	0907353558380	Europe/Madrid
Buynaksk	RU	3164890660649	Europe/Moscow
Siliana	TN	6622152789332	Africa/Tunis
Woodbridge	US	9621407514504	America/New_York
Skalica	SK	7537397152195	Europe/Bratislava
Mudanya	TR	7880630543879	Europe/Istanbul
Elbeuf	FR	6308340129530	Europe/Paris
Majene	ID	5904889907724	Asia/Makassar
Novara	IT	0243667496810	Europe/Rome
Granger	US	0107920486225	America/Indiana/Indianapolis
Hrazdan	AM	7070106595154	Asia/Yerevan
Yingkou	CN	4315913453857	Asia/Shanghai
Deoli	IN	6839676564141	Asia/Kolkata
Rutland	US	2559395264040	America/New_York
San Juan	US	7940023427800	America/Chicago
Visitacion Valley	US	8844744458558	America/Los_Angeles
Kachkanar	RU	8741365774831	Asia/Yekaterinburg
Culemborg	NL	0939356035292	Europe/Amsterdam
Minas de Marcona	PE	4264813539997	America/Lima
Biu	NG	2373385179370	Africa/Lagos
Soledade	BR	8926390341047	America/Sao_Paulo
Nonsan	KR	7316036923828	Asia/Seoul
Saint-Denis	RE	8349063197350	Indian/Reunion
Valence	FR	9159472125597	Europe/Paris
Nizhniy Lomov	RU	3813132814684	Europe/Moscow
Qazax	AZ	1329820092118	Asia/Baku
Yenagoa	NG	8888897874209	Africa/Lagos
Thenia	DZ	8216891581586	Africa/Algiers
Kovylkino	RU	2564371608671	Europe/Moscow
Mirriah	NE	3842895310522	Africa/Niamey
New Yekepa	LR	4121182941960	Africa/Monrovia
Front Royal	US	0319659499678	America/New_York
Lons-le-Saunier	FR	2235201873131	Europe/Paris
Lesozavodsk	RU	9821190918804	Asia/Vladivostok
Kent	US	4390403712393	America/Los_Angeles
Kaukauna	US	9162640574875	America/Chicago
Sungurlu	TR	9461179198522	Europe/Istanbul
Manaoag	PH	2539059889581	Asia/Manila
Yamada	JP	7588834731152	Asia/Tokyo
Balikpapan	ID	6792093550916	Asia/Makassar
El Achir	DZ	1687709340225	Africa/Algiers
Narwar	IN	0191503195611	Asia/Kolkata
Shepetivka	UA	9106336899842	Europe/Kiev
Jalal-Abad	KG	7358232134042	Asia/Bishkek
Moga	IN	1086831597482	Asia/Kolkata
Skalica	SK	3068566180267	Europe/Bratislava
Kaukauna	US	8518818819285	America/Chicago
Coralville	US	3756178518041	America/Chicago
Wesseling	DE	9590397675079	Europe/Berlin
Nyahururu	KE	5279997133618	Africa/Nairobi
Losser	NL	1390053689819	Europe/Amsterdam
Yashkino	RU	3239302242659	Asia/Novokuznetsk
Sambalpur	IN	7857022133178	Asia/Kolkata
Camarillo	US	0542652918703	America/Los_Angeles
Balikpapan	ID	3350000216589	Asia/Makassar
Sun City Center	US	9391811551234	America/New_York
Supaul	IN	3557440016360	Asia/Kolkata
Baza	ES	7962330860699	Europe/Madrid
Brazzaville	CG	0354156793041	Africa/Brazzaville
Adliswil	CH	5183493166769	Europe/Zurich
Covington	US	7400757458735	America/New_York
Motomachi	JP	5565234801670	Asia/Tokyo
Herblay	FR	9632645995192	Europe/Paris
Pekin	US	3918542172482	America/Chicago
Harstad	NO	1650416075704	Europe/Oslo
Changzhi	CN	6175437063035	Asia/Shanghai
Luena	AO	9583326486792	Africa/Luanda
Schiebroek	NL	3965170650257	Europe/Amsterdam
Jaruco	CU	5490459930570	America/Havana
Sishui	CN	2096627464972	Asia/Shanghai
Inawashiro	JP	1546761826057	Asia/Tokyo
Granger	US	4496593205025	America/Indiana/Indianapolis
Okahandja	NA	5253828636615	Africa/Windhoek
Hendala	LK	3997672399068	Asia/Colombo
Sankt Peter	AT	3818881038794	Europe/Vienna
Kismayo	SO	8622683406706	Africa/Mogadishu
Shalqar	KZ	8852284006092	Asia/Aqtobe
Acworth	US	3923042034017	America/New_York
Alwaye	IN	8064225129429	Asia/Kolkata
Nowshahr	IR	3948463383797	Asia/Tehran
Bogoroditsk	RU	0902129360600	Europe/Moscow
Ada	US	8172242545983	America/Chicago
Alfenas	BR	6295182441671	America/Sao_Paulo
Itabirito	BR	8304809997441	America/Sao_Paulo
Tianfu	CN	1569651179705	Asia/Shanghai
Sar-e Pul	AF	6145148764187	Asia/Kabul
Pucheng	CN	1686579879552	Asia/Shanghai
Valday	RU	2263475886335	Europe/Moscow
Sharypovo	RU	1047919624865	Asia/Krasnoyarsk
Norco	US	4542199248895	America/Los_Angeles
Gainesville	US	1799779347742	America/New_York
Mokopane	ZA	3142932517632	Africa/Johannesburg
Izluchinsk	RU	9036158676379	Asia/Yekaterinburg
Parola	IN	2055217683728	Asia/Kolkata
Fujioka	JP	4475600251750	Asia/Tokyo
Marly-le-Roi	FR	7896335934201	Europe/Paris
Curitiba	BR	8864127522027	America/Sao_Paulo
Beaumont	US	8551765613872	America/Los_Angeles
Burgos	PH	2624393810831	Asia/Manila
Barneveld	NL	1705539689106	Europe/Amsterdam
Waterbury	US	3364496021107	America/New_York
Jocotepec	MX	9228534218192	America/Mexico_City
Same	TZ	0609693646436	Africa/Dar_es_Salaam
Tonga	CM	4902027476669	Africa/Douala
Somma Vesuviana	IT	5461105687209	Europe/Rome
Magong	TW	0802075185640	Asia/Taipei
Coralville	US	1109234809768	America/Chicago
el Camp de l'Arpa del Clot	ES	7302571938366	Europe/Madrid
Brighton Beach	US	5092902137286	America/New_York
Mvomero	TZ	7408718011371	Africa/Dar_es_Salaam
Chillum	US	4389990372356	America/New_York
Nova Xavantina	BR	9862994125791	America/Cuiaba
Utica	US	7534566108045	America/New_York
Vahdat	TJ	9341846879247	Asia/Dushanbe
Teghra	IN	6849594981654	Asia/Kolkata
Ajaccio	FR	7799677915863	Europe/Paris
Dorval	CA	3831220382457	America/Toronto
Andijon	UZ	4542674108393	Asia/Tashkent
La Victoria	VE	6370955350487	America/Caracas
Volokolamsk	RU	6841408413542	Europe/Moscow
Valence	FR	0429981177059	Europe/Paris
Zhoushan	CN	0882775704808	Asia/Shanghai
Hermsdorf	DE	6174978710200	Europe/Berlin
Madhipura	IN	6026135174922	Asia/Kolkata
Hongseong	KR	2049322533078	Asia/Seoul
Alfenas	BR	5354303041549	America/Sao_Paulo
Lesnoy	RU	0866274609291	Asia/Yekaterinburg
Komono	JP	9017934431702	Asia/Tokyo
Inverness	GB	9826264963032	Europe/London
Catania	IT	6479090519466	Europe/Rome
Evergreen Park	US	0051786113026	America/Chicago
Ozersk	RU	8847983572290	Asia/Yekaterinburg
Tonga	CM	2310139757323	Africa/Douala
Dyat’kovo	RU	8922444260777	Europe/Moscow
Surbiton	GB	9803948786873	Europe/London
Arbroath	GB	7344710417127	Europe/London
Opportunity	US	0641780705855	America/Los_Angeles
American Canyon	US	3413655201321	America/Los_Angeles
Honda	CO	9980978226637	America/Bogota
Silvan	TR	0475908770872	Europe/Istanbul
Gero	JP	2299347375188	Asia/Tokyo
Qazax	AZ	0519167915787	Asia/Baku
Somma Vesuviana	IT	1757864551221	Europe/Rome
Paoy Paet	KH	5565427516374	Asia/Phnom_Penh
Shreveport	US	8238278550152	America/Chicago
Donggongon	MY	2035403950704	Asia/Kuching
Heyuan	CN	3986714533645	Asia/Shanghai
Zhuangyuan	CN	4142652551007	Asia/Shanghai
Kundla	IN	1866127271292	Asia/Kolkata
Rosemount	US	2729231830757	America/Chicago
Sonzacate	SV	7024990992483	America/El_Salvador
Ustka	PL	1380158827131	Europe/Warsaw
Izluchinsk	RU	3539905679884	Asia/Yekaterinburg
Friedberg	DE	7433945798887	Europe/Berlin
Toba	JP	4528687276618	Asia/Tokyo
Grand Forks	US	1065559032116	America/Chicago
Supaul	IN	8543384415111	Asia/Kolkata
Bergama	TR	5467389227131	Europe/Istanbul
Burgos	PH	0665825161185	Asia/Manila
Paidha	UG	3367507482997	Africa/Kampala
Tortona	IT	4742259665857	Europe/Rome
Rolla	US	7060671446289	America/Chicago
Eisen	KR	1625686127804	Asia/Seoul
Kushtia	BD	9902348474660	Asia/Dhaka
Guli	CN	5765582733580	Asia/Shanghai
Novopavlovsk	RU	1840391572088	Europe/Moscow
Eisen	KR	8373012912206	Asia/Seoul
Rueil-Malmaison	FR	3132682898525	Europe/Paris
Laguna Niguel	US	1517538211512	America/Los_Angeles
Acayucan	MX	1373643529214	America/Mexico_City
Harstad	NO	6582501790672	Europe/Oslo
Fresno	US	1079121277843	America/Chicago
El Achir	DZ	3349842998753	Africa/Algiers
Itaperuna	BR	8934714559399	America/Sao_Paulo
Taunton	US	4836565277023	America/New_York
Granger	US	7886755960744	America/Indiana/Indianapolis
Cebu City	PH	8395504578257	Asia/Manila
Catende	BR	9568244705491	America/Recife
Novopavlovsk	RU	0040689012277	Europe/Moscow
Karbala	IQ	9417804470884	Asia/Baghdad
Nikolayevsk-on-Amure	RU	5976899717440	Asia/Vladivostok
Oschatz	DE	1998543666564	Europe/Berlin
Exeter	GB	3093352986051	Europe/London
Shahre Jadide Andisheh	IR	6473980268854	Asia/Tehran
Darreh Shahr	IR	0492313544003	Asia/Tehran
Kulai	MY	9923087717450	Asia/Kuala_Lumpur
Jersey City	US	1333387647209	America/New_York
Opportunity	US	1736768844769	America/Los_Angeles
Devizes	GB	7232155265277	Europe/London
Ulanhot	CN	2994447642191	Asia/Shanghai
Budva	ME	6979736968653	Europe/Podgorica
Zhoushan	CN	9427814279575	Asia/Shanghai
Tadmur	SY	0888821927276	Asia/Damascus
Mesagne	IT	2635515920284	Europe/Rome
Paidha	UG	9360420117599	Africa/Kampala
Dahlem	DE	8008625055810	Europe/Berlin
Shaowu	CN	8669703920309	Asia/Shanghai
Severodvinsk	RU	0067869492285	Europe/Moscow
Talipparamba	IN	0749750672333	Asia/Kolkata
Yashkino	RU	3493326866912	Asia/Novokuznetsk
Petrozavodsk	RU	2527678184071	Europe/Moscow
Schwalmtal	DE	8608172872115	Europe/Berlin
Maxixe	MZ	8497282306999	Africa/Maputo
Negotin	RS	1765718638462	Europe/Belgrade
Covington	US	9704836538584	America/New_York
Jambi City	ID	2772538106704	Asia/Jakarta
Kenda	IN	9570178778823	Asia/Kolkata
Glogovac	XK	3075594393958	Europe/Belgrade
Alwaye	IN	0690189968613	Asia/Kolkata
Liaoyang	CN	1187163639137	Asia/Shanghai
Olupona	NG	4556576522966	Africa/Lagos
Bavly	RU	5405265154034	Europe/Moscow
Barbil	IN	1305693865967	Asia/Kolkata
Aleshtar	IR	0668706393811	Asia/Tehran
Danilov	RU	7974557175630	Europe/Moscow
Finnentrop	DE	9664827785086	Europe/Berlin
Kampung Ayer Molek	MY	9459878905169	Asia/Kuala_Lumpur
Pedro II	BR	7763032547174	America/Fortaleza
Haicheng	CN	4318343049805	Asia/Shanghai
Manjeri	IN	9591890633825	Asia/Kolkata
Mokopane	ZA	4832645723046	Africa/Johannesburg
Novopavlovsk	RU	9423491005391	Europe/Moscow
Exeter	GB	3360088975360	Europe/London
Patti	IN	9381802542129	Asia/Kolkata
Xinzhou	CN	5216428258038	Asia/Shanghai
Las Gabias	ES	8096412597469	Europe/Madrid
Kensington	US	9164901451192	America/New_York
Reutlingen	DE	5291878625067	Europe/Berlin
Pingyi	CN	5722276146439	Asia/Shanghai
Hartley	GB	0583405633344	Europe/London
Igbara-Odo	NG	0170322115277	Africa/Lagos
Dobrush	BY	0262841310858	Europe/Minsk
Okegawa	JP	0944093165515	Asia/Tokyo
Bad Honnef	DE	3276619805955	Europe/Berlin
Aistala	IN	6125227192629	Asia/Kolkata
Campobasso	IT	3085718107804	Europe/Rome
Lancing	GB	6847769257887	Europe/London
Ina	JP	1651913701196	Asia/Tokyo
Rueil-Malmaison	FR	4661119592341	Europe/Paris
Norfolk County	CA	4007150399264	America/Toronto
Yeysk	RU	1757010389210	Europe/Moscow
Nonsan	KR	4769032069909	Asia/Seoul
Beni Douala	DZ	9948353896905	Africa/Algiers
Mampong	GH	3023192949510	Africa/Accra
Lexington	US	7003550616410	America/New_York
Roseto degli Abruzzi	IT	0838687459541	Europe/Rome
Idenao	CM	8544881284200	Africa/Douala
Talence	FR	3766630232217	Europe/Paris
Scotch Plains	US	7068396007174	America/New_York
Karben	DE	1305785063264	Europe/Berlin
Denderleeuw	BE	9879348735735	Europe/Brussels
Martinsburg	US	2997334000036	America/New_York
Karatsu	JP	4095029414651	Asia/Tokyo
Andes	CO	2513341826478	America/Bogota
Fayetteville	US	8303547618199	America/New_York
Rudolstadt	DE	6871899129929	Europe/Berlin
Somoto	NI	2235042184052	America/Managua
Negotin	RS	5330063276230	Europe/Belgrade
Novosilikatnyy	RU	8320267020583	Asia/Barnaul
Diamond Harbour	IN	3892595254008	Asia/Kolkata
Contla	MX	7589844677867	America/Mexico_City
Ina	JP	1091654192714	Asia/Tokyo
Juhaynah	EG	7935357237478	Africa/Cairo
Fort Washington	US	1313738028925	America/New_York
Lutz	US	1084133151586	America/New_York
Lille	BE	1014651451615	Europe/Brussels
Caravaca	ES	1467236698620	Europe/Madrid
Bhuban	IN	3251388680651	Asia/Kolkata
Kafanchan	NG	3201830172036	Africa/Lagos
Collinwood	US	6073126724789	America/New_York
Supaul	IN	1809777732683	Asia/Kolkata
Juhaynah	EG	7577300678282	Africa/Cairo
Novogrudok	BY	6429665743796	Europe/Minsk
Culemborg	NL	3110627907457	Europe/Amsterdam
Porterville	US	7457708603126	America/Los_Angeles
Zeist	NL	1108451990174	Europe/Amsterdam
Jais	IN	1345693045488	Asia/Kolkata
Mechanicsville	US	5645966081370	America/New_York
Juhaynah	EG	0464612291124	Africa/Cairo
Esmeraldas	BR	2524815248634	America/Sao_Paulo
Perth	AU	2752429380062	Australia/Perth
Woodlawn	US	0097292275216	America/New_York
Alexandria	EG	0168823801966	Africa/Cairo
Durazno	UY	9062742408972	America/Montevideo
Mongo	TD	3924517203822	Africa/Ndjamena
Zeitz	DE	4799393426349	Europe/Berlin
Alytus	LT	9612407403554	Europe/Vilnius
Hermsdorf	DE	9177070003857	Europe/Berlin
Alytus	LT	5453836181439	Europe/Vilnius
Karben	DE	8163356751025	Europe/Berlin
